sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit
S06010,2024-11-30,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C132,True,False,10.99
S06011,2024-11-30,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,5,9.99,15,7.49,42.46,12.5,29.96,C156,True,False,29.96
S06012,2024-11-30,Online,PayPal,P016,Kids T-shirt,Kids,Shirt,2,14.99,5,1.5,28.48,10.0,18.48,C013,True,False,18.48
S06013,2024-11-30,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C034,True,False,14.49
S06014,2024-11-30,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,4,49.99,10,20.0,179.96,72.0,107.96,C039,True,False,107.96
S06015,2024-11-30,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,5,59.99,10,30.0,269.95,110.0,159.95,C015,True,True,0.0
S06016,2024-11-30,Online,Mobile Pay,P018,Kids Jacket,Kids,Jacket,2,44.99,10,9.0,80.98,32.0,48.98,C168,True,False,48.98
S06017,2024-11-30,Physical,Cash,P010,Women's Blouse,Women,Top,1,34.99,10,3.5,31.49,12.0,19.49,C059,True,False,19.49
S06018,2024-11-30,Online,PayPal,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,20,17.0,67.99,32.0,35.99,C115,True,False,35.99
S06019,2024-11-30,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C200,True,False,25.49
S06020,2024-11-30,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C057,True,False,22.99
S06021,2024-11-30,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C121,True,False,50.97
S06022,2024-11-30,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,20,34.0,135.98,64.0,71.98,C004,True,False,71.98
S06023,2024-11-30,Online,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,5,5.0,94.98,36.0,58.98,C192,True,False,58.98
S06024,2024-11-30,Physical,Debit Card,P015,Women's Cardigan,Women,Top,3,49.99,5,7.5,142.47,54.0,88.47,C058,True,False,88.47
S06025,2024-12-01,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C005,True,False,14.49
S06026,2024-12-01,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,15,3.0,16.99,7.0,9.99,C139,True,False,9.99
S06027,2024-12-01,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C134,True,False,12.99
S06028,2024-12-01,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C009,True,False,12.99
S06029,2024-12-01,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,10,2.0,17.99,7.0,10.99,C038,True,False,10.99
S06030,2024-12-01,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C099,True,False,11.99
S06031,2024-12-01,Online,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C129,True,False,12.99
S06032,2024-12-01,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,10,4.0,35.98,12.0,23.98,C040,True,False,23.98
S06033,2024-12-01,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,10,17.0,152.98,64.0,88.98,C175,True,False,88.98
S06034,2024-12-01,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,3,44.99,0,0.0,134.97,48.0,86.97,C067,True,False,86.97
S06035,2024-12-01,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,15,13.5,76.49,35.0,41.49,C090,True,False,41.49
S06036,2024-12-01,Physical,Cash,P009,Women's Casual Dress,Women,Dress,1,44.99,10,4.5,40.49,16.0,24.49,C129,True,False,24.49
S06037,2024-12-01,Online,Mobile Pay,P022,Leather Belt,All,Accessories,2,19.99,15,6.0,33.98,12.0,21.98,C133,True,False,21.98
S06038,2024-12-01,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C027,True,False,25.49
S06039,2024-12-01,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C036,True,False,32.24
S06040,2024-12-01,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,Guest,True,False,8.74
S06041,2024-12-01,Physical,Debit Card,P018,Kids Jacket,Kids,Jacket,3,44.99,15,20.25,114.72,48.0,66.72,C144,True,False,66.72
S06042,2024-12-01,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,2.0,17.98,5.0,12.98,C050,True,False,12.98
S06043,2024-12-01,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,1,44.99,10,4.5,40.49,16.0,24.49,C112,True,False,24.49
S06044,2024-12-01,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,15,13.5,76.48,32.0,44.48,C008,True,False,44.48
S06045,2024-12-01,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C040,True,False,15.74
S06046,2024-12-01,Online,PayPal,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,15,3.0,16.98,5.0,11.98,C117,True,False,11.98
S06047,2024-12-01,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,15,6.75,38.24,16.0,22.24,C043,True,False,22.24
S06048,2024-12-01,Online,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,10,9.0,80.99,35.0,45.99,C100,True,False,45.99
S06049,2024-12-01,Physical,Cash,P009,Women's Casual Dress,Women,Dress,2,44.99,10,9.0,80.98,32.0,48.98,C112,True,False,48.98
S06050,2024-12-01,Physical,Cash,P017,Kids Jeans,Kids,Pants,1,29.99,5,1.5,28.49,10.0,18.49,C089,True,False,18.49
S06051,2024-12-01,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,15,6.75,38.24,16.0,22.24,C073,True,False,22.24
S06052,2024-12-01,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C080,True,False,39.98
S06053,2024-12-01,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C191,True,False,31.99
S06054,2024-12-01,Physical,Cash,P020,Unisex Cap,All,Accessories,3,14.99,5,2.25,42.72,12.0,30.72,C171,True,False,30.72
S06055,2024-12-01,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,15,38.25,216.72,96.0,120.72,C155,True,False,120.72
S06056,2024-12-01,Online,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,10,4.5,40.47,12.0,28.47,C065,True,False,28.47
S06057,2024-12-01,Online,PayPal,P020,Unisex Cap,All,Accessories,2,14.99,5,1.5,28.48,8.0,20.48,C016,True,False,20.48
S06058,2024-12-01,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,10,5.5,49.49,20.0,29.49,C064,True,False,29.49
S06059,2024-12-01,Online,Debit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C052,True,False,27.74
S06060,2024-12-01,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,15,13.5,76.48,32.0,44.48,C140,True,False,44.48
S06061,2024-12-02,Online,Debit Card,P010,Women's Blouse,Women,Top,2,34.99,10,7.0,62.98,24.0,38.98,C045,True,False,38.98
S06062,2024-12-02,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,4,9.99,5,2.0,37.96,10.0,27.96,C169,True,False,27.96
S06063,2024-12-02,Online,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,10,3.5,31.49,12.0,19.49,C010,True,False,19.49
S06064,2024-12-02,Physical,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,10,9.0,80.99,35.0,45.99,C040,True,True,0.0
S06065,2024-12-02,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,5,4.5,85.49,35.0,50.49,C072,True,False,50.49
S06066,2024-12-02,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,5,5.5,104.48,40.0,64.48,C135,True,False,64.48
S06067,2024-12-02,Online,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C131,True,False,11.99
S06068,2024-12-02,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,4,44.99,10,18.0,161.96,60.0,101.96,C161,True,False,101.96
S06069,2024-12-02,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,20,6.0,23.99,11.0,12.99,C089,True,False,12.99
S06070,2024-12-02,Online,Debit Card,P003,Men's Slim Jeans,men,Pants,2,49.99,15,15.0,84.98,36.0,48.98,C086,True,False,48.98
S06071,2024-12-02,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,15,9.0,50.99,22.0,28.99,C090,True,False,28.99
S06072,2024-12-02,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,10,10.0,89.98,36.0,53.98,C067,True,False,53.98
S06073,2024-12-02,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C001,True,False,75.98
S06074,2024-12-02,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,5,9.99,5,2.5,47.45,12.5,34.95,C156,True,False,34.95
S06075,2024-12-02,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,20,24.0,95.98,44.0,51.98,C039,True,False,51.98
S06076,2024-12-02,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,15,13.5,76.49,35.0,41.49,C150,True,False,41.49
S06077,2024-12-02,Online,PayPal,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C097,True,True,0.0
S06078,2024-12-02,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,5.0,44.98,16.0,28.98,C182,True,False,28.98
S06079,2024-12-02,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,5,4.25,80.74,32.0,48.74,C128,True,False,48.74
S06080,2024-12-02,Physical,Cash,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C179,True,False,10.99
S06081,2024-12-02,Physical,Cash,P019,Kids Dress,Kids,Dress,2,24.99,5,2.5,47.48,18.0,29.48,C077,True,False,29.48
S06082,2024-12-02,Physical,Credit Card,P019,Kids Dress,Kids,Dress,3,24.99,5,3.75,71.22,27.0,44.22,C012,True,False,44.22
S06083,2024-12-02,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C044,True,False,6.49
S06084,2024-12-02,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C172,True,False,6.49
S06085,2024-12-02,Physical,Cash,P017,Kids Jeans,Kids,Pants,3,29.99,10,9.0,80.97,30.0,50.97,C042,True,False,50.97
S06086,2024-12-02,Physical,Credit Card,P022,Leather Belt,All,Accessories,4,19.99,20,15.99,63.97,24.0,39.97,C200,True,False,39.97
S06087,2024-12-02,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,10,9.0,80.99,35.0,45.99,C014,True,False,45.99
S06088,2024-12-02,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,5,4.5,85.47,33.0,52.47,C037,True,False,52.47
S06089,2024-12-02,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,15,22.5,127.47,54.0,73.47,C051,True,False,73.47
S06090,2024-12-02,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,10,5.5,49.49,20.0,29.49,C057,True,False,29.49
S06091,2024-12-02,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,15,9.0,50.98,22.0,28.98,C200,True,False,28.98
S06092,2024-12-02,Physical,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C153,True,False,8.74
S06093,2024-12-02,Online,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,5,13.5,256.47,105.0,151.47,C019,True,False,151.47
S06094,2024-12-02,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,10,25.5,229.47,96.0,133.47,C087,True,False,133.47
S06095,2024-12-03,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,0,0.0,269.97,105.0,164.97,C085,False,False,164.97
S06096,2024-12-03,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C009,False,False,7.49
S06097,2024-12-03,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C138,False,False,7.49
S06098,2024-12-03,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C021,False,False,22.99
S06099,2024-12-03,Physical,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C169,False,False,24.49
S06100,2024-12-03,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C019,False,False,9.49
S06101,2024-12-03,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C054,False,False,13.99
S06102,2024-12-03,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C134,False,False,29.99
S06103,2024-12-03,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,5,1.5,28.47,7.5,20.97,C072,False,False,20.97
S06104,2024-12-03,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C122,False,False,29.99
S06105,2024-12-03,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C067,False,True,0.0
S06106,2024-12-03,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,0,0.0,119.96,44.0,75.96,C108,False,False,75.96
S06107,2024-12-03,Physical,Mobile Pay,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C139,False,False,28.99
S06108,2024-12-03,Online,PayPal,P005,Men's Hoodie,Men,Jacket,4,59.99,10,24.0,215.96,88.0,127.96,C039,False,False,127.96
S06109,2024-12-03,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,15,25.5,144.48,64.0,80.48,C064,False,False,80.48
S06110,2024-12-03,Online,PayPal,P022,Leather Belt,All,Accessories,2,19.99,5,2.0,37.98,12.0,25.98,C031,False,False,25.98
S06111,2024-12-04,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C007,False,False,75.98
S06112,2024-12-04,Physical,Cash,P016,Kids T-shirt,Kids,Shirt,3,14.99,5,2.25,42.72,15.0,27.72,C081,False,False,27.72
S06113,2024-12-04,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C191,False,False,32.24
S06114,2024-12-04,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,0,0.0,269.97,105.0,164.97,C151,False,False,164.97
S06115,2024-12-04,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C157,False,False,11.99
S06116,2024-12-04,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,8.5,161.48,64.0,97.48,C172,False,True,0.0
S06117,2024-12-04,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C153,False,False,34.99
S06118,2024-12-04,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C113,False,False,33.98
S06119,2024-12-04,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C127,False,False,39.98
S06120,2024-12-05,Physical,Credit Card,P010,Women's Blouse,Women,Top,4,34.99,10,14.0,125.96,48.0,77.96,C002,False,True,0.0
S06121,2024-12-05,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C195,False,False,37.99
S06122,2024-12-05,Online,Debit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C137,False,False,75.98
S06123,2024-12-05,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C140,False,False,57.98
S06124,2024-12-05,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,2,44.99,5,4.5,85.48,32.0,53.48,C175,False,False,53.48
S06125,2024-12-05,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C105,False,False,25.98
S06126,2024-12-05,Online,Mobile Pay,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C016,False,True,0.0
S06127,2024-12-05,Physical,Cash,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C141,False,True,0.0
S06128,2024-12-06,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C069,False,False,13.99
S06129,2024-12-06,Physical,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,10,4.0,35.98,12.0,23.98,C197,False,False,23.98
S06130,2024-12-06,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,2,44.99,0,0.0,89.98,32.0,57.98,C133,False,False,57.98
S06131,2024-12-06,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,5,1.5,28.47,7.5,20.97,C199,False,False,20.97
S06132,2024-12-06,Physical,Cash,P018,Kids Jacket,Kids,Jacket,2,44.99,15,13.5,76.48,32.0,44.48,C084,False,False,44.48
S06133,2024-12-06,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C125,False,False,52.99
S06134,2024-12-06,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,2,44.99,0,0.0,89.98,32.0,57.98,C059,False,True,0.0
S06135,2024-12-06,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C122,False,False,63.98
S06136,2024-12-06,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,0,0.0,89.97,33.0,56.97,C073,False,False,56.97
S06137,2024-12-07,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C103,False,False,10.99
S06138,2024-12-07,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,15,4.5,25.48,8.0,17.48,C156,False,False,17.48
S06139,2024-12-07,Online,Mobile Pay,P017,Kids Jeans,Kids,Pants,3,29.99,15,13.5,76.47,30.0,46.47,C015,False,False,46.47
S06140,2024-12-07,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C080,False,False,31.99
S06141,2024-12-07,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C154,False,False,33.98
S06142,2024-12-07,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C100,False,False,10.99
S06143,2024-12-07,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C138,False,True,0.0
S06144,2024-12-07,Online,Mobile Pay,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C125,False,False,34.99
S06145,2024-12-07,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C136,False,False,10.99
S06146,2024-12-07,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,15,13.5,76.47,33.0,43.47,C073,False,False,43.47
S06147,2024-12-07,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C015,False,False,13.24
S06148,2024-12-07,Physical,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C102,False,False,27.98
S06149,2024-12-07,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,3,54.99,5,8.25,156.72,60.0,96.72,C167,False,False,96.72
S06150,2024-12-07,Online,Debit Card,P010,Women's Blouse,women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C136,False,False,22.99
S06151,2024-12-07,Physical,Debit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C171,False,False,28.99
S06152,2024-12-07,Physical,Cash,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C076,False,True,0.0
S06153,2024-12-07,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,15,18.0,101.98,44.0,57.98,C176,False,False,57.98
S06154,2024-12-07,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C009,False,False,57.98
S06155,2024-12-08,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,0,0.0,29.97,7.5,22.47,C016,False,False,22.47
S06156,2024-12-08,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C033,False,False,34.99
S06157,2024-12-08,Online,PayPal,P018,Kids Jacket,Kids,Jacket,1,44.99,0,0.0,44.99,16.0,28.99,C042,False,False,28.99
S06158,2024-12-08,Physical,Cash,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C196,False,False,39.98
S06159,2024-12-08,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C005,False,False,16.99
S06160,2024-12-08,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C084,False,False,16.99
S06161,2024-12-08,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C116,False,False,16.99
S06162,2024-12-08,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,5.0,44.98,16.0,28.98,C077,False,False,28.98
S06163,2024-12-08,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C197,False,False,57.98
S06164,2024-12-08,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C126,False,False,75.98
S06165,2024-12-08,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C079,False,False,63.98
S06166,2024-12-08,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,5,5.0,94.98,36.0,58.98,C093,False,False,58.98
S06167,2024-12-08,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C050,False,False,50.97
S06168,2024-12-08,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C045,False,False,34.99
S06169,2024-12-08,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C146,False,False,19.99
S06170,2024-12-09,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C013,False,False,34.99
S06171,2024-12-09,Online,PayPal,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C013,False,False,75.98
S06172,2024-12-09,Online,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C028,False,False,25.98
S06173,2024-12-09,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,3,24.99,10,7.5,67.47,24.0,43.47,C170,False,False,43.47
S06174,2024-12-09,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C044,False,False,113.97
S06175,2024-12-09,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C004,False,False,18.99
S06176,2024-12-09,Online,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C023,False,False,21.98
S06177,2024-12-09,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,0,0.0,269.97,105.0,164.97,C014,False,False,164.97
S06178,2024-12-09,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C085,False,False,14.98
S06179,2024-12-09,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,15,6.0,33.98,12.0,21.98,C167,False,False,21.98
S06180,2024-12-09,Online,PayPal,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C037,False,False,75.98
S06181,2024-12-10,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,10,17.0,152.98,64.0,88.98,C162,False,False,88.98
S06182,2024-12-10,Online,PayPal,P009,Women's Casual Dress,Women,Dress,3,44.99,5,6.75,128.22,48.0,80.22,C047,False,False,80.22
S06183,2024-12-10,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C023,False,False,15.99
S06184,2024-12-10,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C179,False,False,54.99
S06185,2024-12-10,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,10,5.5,49.49,20.0,29.49,C190,False,False,29.49
S06186,2024-12-10,Online,PayPal,P015,Women's Cardigan,Women,Top,3,49.99,5,7.5,142.47,54.0,88.47,C087,False,False,88.47
S06187,2024-12-10,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C082,False,False,7.49
S06188,2024-12-10,Physical,Mobile Pay,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C173,False,False,75.98
S06189,2024-12-10,Physical,Cash,P007,Men's Polo Shirt,Men,Shirt,3,34.99,5,5.25,99.72,36.0,63.72,C176,False,False,63.72
S06190,2024-12-11,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,15,40.5,229.47,105.0,124.47,C121,False,False,124.47
S06191,2024-12-11,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C034,False,False,26.74
S06192,2024-12-11,Online,Credit Card,P022,Leather Belt,all,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C062,False,False,27.98
