date,product_id,product_name,category,stock_level,reorder_point,supplier,unit_cost,stock_value,stock_change,is_suspect,daily_sales,stock_health,is_near_stockout,rolling_avg_sales,days_until_stockout
2025-04-27,P012,Women's Skinny Jeans,Women,80,40,TrendSet Suppliers,20.0,1600.0,-8.0,False,8,2.0,False,2.142857142857143,37.3
2025-04-28,P012,Women's Skinny Jeans,Women,80,40,TrendSet Suppliers,20.0,1600.0,0.0,False,0,2.0,False,1.7142857142857142,46.7
2025-04-29,P012,Women's Skinny Jeans,Women,80,40,TrendSet Suppliers,20.0,1600.0,0.0,False,0,2.0,False,1.4285714285714286,56.0
2025-04-30,P012,Women's Skinny Jeans,Women,80,40,TrendSet Suppliers,20.0,1600.0,0.0,False,0,2.0,False,1.4285714285714286,56.0
2025-05-01,P012,Women's Skinny Jeans,Women,77,40,TrendSet Suppliers,20.0,1540.0,-3.0,False,3,1.92,False,1.8571428571428572,41.5
2025-05-02,P012,Women's Skinny Jeans,Women,77,40,TrendSet Suppliers,20.0,1540.0,0.0,False,0,1.92,False,1.5714285714285714,49.0
2025-05-03,P012,Women's Skinny Jeans,Women,77,40,TrendSet Suppliers,20.0,1540.0,0.0,False,0,1.92,False,1.5714285714285714,49.0
2025-05-04,P012,Women's Skinny Jeans,Women,77,40,TrendSet Suppliers,20.0,1540.0,0.0,False,0,1.92,False,0.42857142857142855,179.7
2025-05-05,P012,Women's Skinny Jeans,Women,68,40,TrendSet Suppliers,20.0,1360.0,-9.0,False,9,1.7,False,1.7142857142857142,39.7
2025-05-06,P012,Women's Skinny Jeans,Women,68,40,TrendSet Suppliers,20.0,1360.0,0.0,False,0,1.7,False,1.7142857142857142,39.7
2025-05-07,P012,Women's Skinny Jeans,Women,65,40,TrendSet Suppliers,20.0,1300.0,-3.0,False,3,1.62,False,2.142857142857143,30.3
2025-05-08,P012,Women's Skinny Jeans,Women,65,40,TrendSet Suppliers,20.0,1300.0,0.0,False,0,1.62,False,1.7142857142857142,37.9
2025-05-09,P012,Women's Skinny Jeans,Women,65,40,TrendSet Suppliers,20.0,1300.0,0.0,False,0,1.62,False,1.7142857142857142,37.9
2025-05-10,P012,Women's Skinny Jeans,Women,61,40,TrendSet Suppliers,20.0,1220.0,-4.0,False,4,1.52,False,2.2857142857142856,26.7
2025-05-11,P012,Women's Skinny Jeans,Women,57,40,TrendSet Suppliers,20.0,1140.0,-4.0,False,4,1.42,False,2.857142857142857,19.9
2025-05-12,P012,Women's Skinny Jeans,Women,57,40,TrendSet Suppliers,20.0,1140.0,0.0,False,0,1.42,False,1.5714285714285714,36.3
2025-05-13,P012,Women's Skinny Jeans,Women,57,40,TrendSet Suppliers,20.0,1140.0,0.0,False,0,1.42,False,1.5714285714285714,36.3
2025-05-14,P012,Women's Skinny Jeans,Women,57,40,TrendSet Suppliers,20.0,1140.0,0.0,False,0,1.42,False,1.1428571428571428,49.9
2025-05-15,P012,Women's Skinny Jeans,Women,57,40,TrendSet Suppliers,20.0,1140.0,0.0,False,0,1.42,False,1.1428571428571428,49.9
2025-05-16,P012,Women's Skinny Jeans,Women,57,40,TrendSet Suppliers,20.0,1140.0,0.0,False,0,1.42,False,1.1428571428571428,49.9
2025-05-17,P012,Women's Skinny Jeans,Women,57,40,TrendSet Suppliers,20.0,1140.0,0.0,False,0,1.42,False,0.5714285714285714,99.8
2025-05-18,P012,Women's Skinny Jeans,Women,54,40,TrendSet Suppliers,20.0,1080.0,-3.0,False,3,1.35,False,0.42857142857142855,126.0
2025-05-19,P012,Women's Skinny Jeans,Women,53,40,TrendSet Suppliers,20.0,1060.0,-1.0,False,1,1.32,False,0.5714285714285714,92.8
2025-05-20,P012,Women's Skinny Jeans,Women,53,40,TrendSet Suppliers,20.0,1060.0,0.0,False,0,1.32,False,0.5714285714285714,92.8
2025-05-21,P012,Women's Skinny Jeans,Women,53,40,TrendSet Suppliers,20.0,1060.0,0.0,False,0,1.32,False,0.5714285714285714,92.8
2025-05-22,P012,Women's Skinny Jeans,Women,46,40,TrendSet Suppliers,20.0,920.0,-7.0,False,7,1.15,False,1.5714285714285714,29.3
2025-05-23,P012,Women's Skinny Jeans,Women,46,40,TrendSet Suppliers,20.0,920.0,0.0,False,0,1.15,False,1.5714285714285714,29.3
2025-05-24,P012,Women's Skinny Jeans,Women,46,40,TrendSet Suppliers,20.0,920.0,0.0,False,0,1.15,False,1.5714285714285714,29.3
2025-05-25,P012,Women's Skinny Jeans,Women,42,40,TrendSet Suppliers,20.0,840.0,-4.0,False,4,1.05,False,1.7142857142857142,24.5
2025-05-26,P012,Women's Skinny Jeans,Women,175,40,TrendSet Suppliers,20.0,3500.0,133.0,True,0,4.38,False,1.5714285714285714,111.4
2025-05-27,P012,Women's Skinny Jeans,Women,174,40,TrendSet Suppliers,20.0,3480.0,-1.0,False,1,4.35,False,1.7142857142857142,101.5
2025-05-28,P012,Women's Skinny Jeans,Women,174,40,TrendSet Suppliers,20.0,3480.0,0.0,False,0,4.35,False,1.7142857142857142,101.5
2025-05-29,P012,Women's Skinny Jeans,Women,173,40,TrendSet Suppliers,20.0,3460.0,-1.0,False,1,4.32,False,0.8571428571428571,201.8
2025-05-30,P012,Women's Skinny Jeans,Women,173,40,TrendSet Suppliers,20.0,3460.0,0.0,False,0,4.32,False,0.8571428571428571,201.8
2025-05-31,P012,Women's Skinny Jeans,Women,173,40,TrendSet Suppliers,20.0,3460.0,0.0,False,0,4.32,False,0.8571428571428571,201.8
2025-06-01,P012,Women's Skinny Jeans,Women,171,40,TrendSet Suppliers,20.0,3420.0,-2.0,False,2,4.28,False,0.5714285714285714,299.2
2025-06-02,P012,Women's Skinny Jeans,Women,169,40,TrendSet Suppliers,20.0,3380.0,-2.0,False,2,4.22,False,0.8571428571428571,197.2
2025-06-03,P012,Women's Skinny Jeans,Women,167,40,TrendSet Suppliers,20.0,3340.0,-2.0,False,2,4.18,False,1.0,167.0
2025-06-04,P012,Women's Skinny Jeans,Women,164,40,TrendSet Suppliers,20.0,3280.0,-3.0,False,3,4.1,False,1.4285714285714286,114.8
2025-06-05,P012,Women's Skinny Jeans,Women,163,40,TrendSet Suppliers,20.0,3260.0,-1.0,False,1,4.08,False,1.4285714285714286,114.1
2025-06-06,P012,Women's Skinny Jeans,Women,162,40,TrendSet Suppliers,20.0,3240.0,-1.0,False,1,4.05,False,1.5714285714285714,103.1
2025-06-07,P012,Women's Skinny Jeans,Women,153,40,TrendSet Suppliers,20.0,3060.0,-9.0,False,9,3.82,False,2.857142857142857,53.5
2025-06-08,P012,Women's Skinny Jeans,Women,151,40,TrendSet Suppliers,20.0,3020.0,-2.0,False,2,3.78,False,2.857142857142857,52.9
2025-06-09,P012,Women's Skinny Jeans,Women,148,40,TrendSet Suppliers,20.0,2960.0,-3.0,False,3,3.7,False,3.0,49.3
2025-06-10,P012,Women's Skinny Jeans,Women,148,40,TrendSet Suppliers,20.0,2960.0,0.0,False,0,3.7,False,2.7142857142857144,54.5
2025-06-11,P012,Women's Skinny Jeans,Women,143,40,TrendSet Suppliers,20.0,2860.0,-5.0,False,5,3.58,False,3.0,47.7
2025-06-12,P012,Women's Skinny Jeans,Women,141,40,TrendSet Suppliers,20.0,2820.0,-2.0,False,2,3.52,False,3.142857142857143,44.9
2025-06-13,P012,Women's Skinny Jeans,Women,141,40,TrendSet Suppliers,20.0,2820.0,0.0,False,0,3.52,False,3.0,47.0
2025-06-14,P012,Women's Skinny Jeans,Women,141,40,TrendSet Suppliers,20.0,2820.0,0.0,False,0,3.52,False,1.7142857142857142,82.2
2025-06-15,P012,Women's Skinny Jeans,Women,141,40,TrendSet Suppliers,20.0,2820.0,0.0,False,0,3.52,False,1.4285714285714286,98.7
2025-06-16,P012,Women's Skinny Jeans,Women,141,40,TrendSet Suppliers,20.0,2820.0,0.0,False,0,3.52,False,1.0,141.0
2025-06-17,P012,Women's Skinny Jeans,Women,141,40,TrendSet Suppliers,20.0,2820.0,0.0,False,0,3.52,False,1.0,141.0
2025-06-18,P012,Women's Skinny Jeans,Women,139,40,TrendSet Suppliers,20.0,2780.0,-2.0,False,2,3.48,False,0.5714285714285714,243.2
2025-06-19,P012,Women's Skinny Jeans,Women,138,40,TrendSet Suppliers,20.0,2760.0,-1.0,False,1,3.45,False,0.42857142857142855,322.0
2025-06-20,P012,Women's Skinny Jeans,Women,138,40,TrendSet Suppliers,20.0,2760.0,0.0,False,0,3.45,False,0.42857142857142855,322.0
2025-06-21,P012,Women's Skinny Jeans,Women,137,40,TrendSet Suppliers,20.0,2740.0,-1.0,False,1,3.42,False,0.5714285714285714,239.8
2025-06-22,P012,Women's Skinny Jeans,Women,133,40,TrendSet Suppliers,20.0,2660.0,-4.0,False,4,3.32,False,1.1428571428571428,116.4
2025-06-23,P012,Women's Skinny Jeans,Women,132,40,TrendSet Suppliers,20.0,2640.0,-1.0,False,1,3.3,False,1.2857142857142858,102.7
2025-06-24,P012,Women's Skinny Jeans,Women,130,40,TrendSet Suppliers,20.0,2600.0,-2.0,False,2,3.25,False,1.5714285714285714,82.7
2025-06-25,P012,Women's Skinny Jeans,Women,130,40,TrendSet Suppliers,20.0,2600.0,0.0,False,0,3.25,False,1.2857142857142858,101.1
2025-06-26,P012,Women's Skinny Jeans,Women,130,40,TrendSet Suppliers,20.0,2600.0,0.0,False,0,3.25,False,1.1428571428571428,113.8
2025-06-27,P012,Women's Skinny Jeans,Women,125,40,TrendSet Suppliers,20.0,2500.0,-5.0,False,5,3.12,False,1.8571428571428572,67.3
2025-06-28,P012,Women's Skinny Jeans,Women,125,40,TrendSet Suppliers,20.0,2500.0,0.0,False,0,3.12,False,1.7142857142857142,72.9
2025-06-29,P012,Women's Skinny Jeans,Women,123,40,TrendSet Suppliers,20.0,2460.0,-2.0,False,2,3.08,False,1.4285714285714286,86.1
2025-06-30,P012,Women's Skinny Jeans,Women,123,40,TrendSet Suppliers,20.0,2460.0,0.0,False,0,3.08,False,1.2857142857142858,95.7
2024-01-01,P013,Women's Hoodie,Women,200,40,TrendSet Suppliers,22.0,4400.0,,False,0,5.0,False,0.0,999.0
2024-01-02,P013,Women's Hoodie,Women,200,40,TrendSet Suppliers,22.0,4400.0,0.0,False,0,5.0,False,0.0,999.0
2024-01-03,P013,Women's Hoodie,Women,195,40,TrendSet Suppliers,22.0,4290.0,-5.0,False,5,4.88,False,1.6666666666666667,117.0
2024-01-04,P013,Women's Hoodie,Women,190,40,TrendSet Suppliers,22.0,4180.0,-5.0,False,5,4.75,False,2.5,76.0
2024-01-05,P013,Women's Hoodie,Women,190,40,TrendSet Suppliers,22.0,4180.0,0.0,False,0,4.75,False,2.0,95.0
2024-01-06,P013,Women's Hoodie,Women,184,40,TrendSet Suppliers,22.0,4048.0,-6.0,False,6,4.6,False,2.6666666666666665,69.0
2024-01-07,P013,Women's Hoodie,Women,178,40,TrendSet Suppliers,22.0,3916.0,-6.0,False,6,4.45,False,3.142857142857143,56.6
2024-01-08,P013,Women's Hoodie,Women,172,40,TrendSet Suppliers,22.0,3784.0,-6.0,False,6,4.3,False,4.0,43.0
2024-01-09,P013,Women's Hoodie,Women,172,40,TrendSet Suppliers,22.0,3784.0,0.0,False,0,4.3,False,4.0,43.0
2024-01-10,P013,Women's Hoodie,Women,172,40,TrendSet Suppliers,22.0,3784.0,0.0,False,0,4.3,False,3.2857142857142856,52.3
2024-01-11,P013,Women's Hoodie,Women,172,40,TrendSet Suppliers,22.0,3784.0,0.0,False,0,4.3,False,2.5714285714285716,66.9
2024-01-12,P013,Women's Hoodie,Women,166,40,TrendSet Suppliers,22.0,3652.0,-6.0,False,6,4.15,False,3.4285714285714284,48.4
2024-01-13,P013,Women's Hoodie,Women,165,40,TrendSet Suppliers,22.0,3630.0,-1.0,False,1,4.12,False,2.7142857142857144,60.8
2024-01-14,P013,Women's Hoodie,Women,160,40,TrendSet Suppliers,22.0,3520.0,-5.0,False,5,4.0,False,2.5714285714285716,62.2
2024-01-15,P013,Women's Hoodie,Women,154,40,TrendSet Suppliers,22.0,3388.0,-6.0,False,6,3.85,False,2.5714285714285716,59.9
2024-01-16,P013,Women's Hoodie,Women,151,40,TrendSet Suppliers,22.0,3322.0,-3.0,False,3,3.78,False,3.0,50.3
2024-01-17,P013,Women's Hoodie,Women,149,40,TrendSet Suppliers,22.0,3278.0,-2.0,False,2,3.72,False,3.2857142857142856,45.3
2024-01-18,P013,Women's Hoodie,Women,149,40,TrendSet Suppliers,22.0,3278.0,0.0,False,0,3.72,False,3.2857142857142856,45.3
2024-01-19,P013,Women's Hoodie,Women,149,40,TrendSet Suppliers,22.0,3278.0,0.0,False,0,3.72,False,2.4285714285714284,61.4
2024-01-20,P013,Women's Hoodie,Women,149,40,TrendSet Suppliers,22.0,3278.0,0.0,False,0,3.72,False,2.2857142857142856,65.2
2024-01-21,P013,Women's Hoodie,Women,146,40,TrendSet Suppliers,22.0,3212.0,-3.0,False,3,3.65,False,2.0,73.0
2024-01-22,P013,Women's Hoodie,Women,144,40,TrendSet Suppliers,22.0,3168.0,-2.0,False,2,3.6,False,1.4285714285714286,100.8
2024-01-23,P013,Women's Hoodie,Women,144,40,TrendSet Suppliers,22.0,3168.0,0.0,False,0,3.6,False,1.0,144.0
2024-01-24,P013,Women's Hoodie,Women,142,40,TrendSet Suppliers,22.0,3124.0,-2.0,False,2,3.55,False,1.0,142.0
2024-01-25,P013,Women's Hoodie,Women,141,40,TrendSet Suppliers,22.0,3102.0,-1.0,False,1,3.52,False,1.1428571428571428,123.4
2024-01-26,P013,Women's Hoodie,Women,136,40,TrendSet Suppliers,22.0,2992.0,-5.0,False,5,3.4,False,1.8571428571428572,73.2
2024-01-27,P013,Women's Hoodie,Women,136,40,TrendSet Suppliers,22.0,2992.0,0.0,False,0,3.4,False,1.8571428571428572,73.2
2024-01-28,P013,Women's Hoodie,Women,136,40,TrendSet Suppliers,22.0,2992.0,0.0,False,0,3.4,False,1.4285714285714286,95.2
2024-01-29,P013,Women's Hoodie,Women,133,40,TrendSet Suppliers,22.0,2926.0,-3.0,False,3,3.32,False,1.5714285714285714,84.6
2024-01-30,P013,Women's Hoodie,Women,131,40,TrendSet Suppliers,22.0,2882.0,-2.0,False,2,3.28,False,1.8571428571428572,70.5
2024-01-31,P013,Women's Hoodie,Women,129,40,TrendSet Suppliers,22.0,2838.0,-2.0,False,2,3.22,False,1.8571428571428572,69.5
2024-02-01,P013,Women's Hoodie,Women,129,40,TrendSet Suppliers,22.0,2838.0,0.0,False,0,3.22,False,1.7142857142857142,75.2
2024-02-02,P013,Women's Hoodie,Women,129,40,TrendSet Suppliers,22.0,2838.0,0.0,False,0,3.22,False,1.0,129.0
2024-02-03,P013,Women's Hoodie,Women,129,40,TrendSet Suppliers,22.0,2838.0,0.0,False,0,3.22,False,1.0,129.0
2024-02-04,P013,Women's Hoodie,Women,124,40,TrendSet Suppliers,22.0,2728.0,-5.0,False,5,3.1,False,1.7142857142857142,72.3
2024-02-05,P013,Women's Hoodie,Women,124,40,TrendSet Suppliers,22.0,2728.0,0.0,False,0,3.1,False,1.2857142857142858,96.4
2024-02-06,P013,Women's Hoodie,Women,124,40,TrendSet Suppliers,22.0,2728.0,0.0,False,0,3.1,False,1.0,124.0
2024-02-07,P013,Women's Hoodie,Women,124,40,TrendSet Suppliers,22.0,2728.0,0.0,False,0,3.1,False,0.7142857142857143,173.6
2024-02-08,P013,Women's Hoodie,Women,124,40,TrendSet Suppliers,22.0,2728.0,0.0,False,0,3.1,False,0.7142857142857143,173.6
2024-02-09,P013,Women's Hoodie,Women,122,40,TrendSet Suppliers,22.0,2684.0,-2.0,False,2,3.05,False,1.0,122.0
2024-02-10,P013,Women's Hoodie,Women,120,40,TrendSet Suppliers,22.0,2640.0,-2.0,False,2,3.0,False,1.2857142857142858,93.3
2024-02-11,P013,Women's Hoodie,Women,115,40,TrendSet Suppliers,22.0,2530.0,-5.0,False,5,2.88,False,1.2857142857142858,89.4
2024-02-12,P013,Women's Hoodie,Women,112,40,TrendSet Suppliers,22.0,2464.0,-3.0,False,3,2.8,False,1.7142857142857142,65.3
2024-02-13,P013,Women's Hoodie,Women,109,40,TrendSet Suppliers,22.0,2398.0,-3.0,False,3,2.72,False,2.142857142857143,50.9
2024-02-14,P013,Women's Hoodie,Women,109,40,TrendSet Suppliers,22.0,2398.0,0.0,False,0,2.72,False,2.142857142857143,50.9
2024-02-15,P013,Women's Hoodie,Women,107,40,TrendSet Suppliers,22.0,2354.0,-2.0,False,2,2.68,False,2.4285714285714284,44.1
2024-02-16,P013,Women's Hoodie,Women,105,40,TrendSet Suppliers,22.0,2310.0,-2.0,False,2,2.62,False,2.4285714285714284,43.2
2024-02-17,P013,Women's Hoodie,Women,102,40,TrendSet Suppliers,22.0,2244.0,-3.0,False,3,2.55,False,2.5714285714285716,39.7
2024-02-18,P013,Women's Hoodie,Women,101,40,TrendSet Suppliers,22.0,2222.0,-1.0,False,1,2.52,False,2.0,50.5
2024-02-19,P013,Women's Hoodie,Women,101,40,TrendSet Suppliers,22.0,2222.0,0.0,False,0,2.52,False,1.5714285714285714,64.3
2024-02-20,P013,Women's Hoodie,Women,100,40,TrendSet Suppliers,22.0,2200.0,-1.0,False,1,2.5,False,1.2857142857142858,77.8
2024-02-21,P013,Women's Hoodie,Women,100,40,TrendSet Suppliers,22.0,2200.0,0.0,False,0,2.5,False,1.2857142857142858,77.8
2024-02-22,P013,Women's Hoodie,Women,98,40,TrendSet Suppliers,22.0,2156.0,-2.0,False,2,2.45,False,1.2857142857142858,76.2
2024-02-23,P013,Women's Hoodie,Women,98,40,TrendSet Suppliers,22.0,2156.0,0.0,False,0,2.45,False,1.0,98.0
2024-02-24,P013,Women's Hoodie,Women,98,40,TrendSet Suppliers,22.0,2156.0,0.0,False,0,2.45,False,0.5714285714285714,171.5
2024-02-25,P013,Women's Hoodie,Women,97,40,TrendSet Suppliers,22.0,2134.0,-1.0,False,1,2.42,False,0.5714285714285714,169.8
2024-02-26,P013,Women's Hoodie,Women,93,40,TrendSet Suppliers,22.0,2046.0,-4.0,False,4,2.33,False,1.1428571428571428,81.4
2024-02-27,P013,Women's Hoodie,Women,92,40,TrendSet Suppliers,22.0,2024.0,-1.0,False,1,2.3,False,1.1428571428571428,80.5
2024-02-28,P013,Women's Hoodie,Women,90,40,TrendSet Suppliers,22.0,1980.0,-2.0,False,2,2.25,False,1.4285714285714286,63.0
2024-02-29,P013,Women's Hoodie,Women,90,40,TrendSet Suppliers,22.0,1980.0,0.0,False,0,2.25,False,1.1428571428571428,78.8
2024-03-01,P013,Women's Hoodie,Women,84,40,TrendSet Suppliers,22.0,1848.0,-6.0,False,6,2.1,False,2.0,42.0
2024-03-02,P013,Women's Hoodie,Women,84,40,TrendSet Suppliers,22.0,1848.0,0.0,False,0,2.1,False,2.0,42.0
2024-03-03,P013,Women's Hoodie,Women,81,40,TrendSet Suppliers,22.0,1782.0,-3.0,False,3,2.02,False,2.2857142857142856,35.4
2024-03-04,P013,Women's Hoodie,Women,79,40,TrendSet Suppliers,22.0,1738.0,-2.0,False,2,1.98,False,2.0,39.5
2024-03-05,P013,Women's Hoodie,Women,77,40,TrendSet Suppliers,22.0,1694.0,-2.0,False,2,1.92,False,2.142857142857143,35.9
2024-03-06,P013,Women's Hoodie,Women,77,40,TrendSet Suppliers,22.0,1694.0,0.0,False,0,1.92,False,1.8571428571428572,41.5
2024-03-07,P013,Women's Hoodie,Women,75,40,TrendSet Suppliers,22.0,1650.0,-2.0,False,2,1.88,False,2.142857142857143,35.0
2024-03-08,P013,Women's Hoodie,Women,75,40,TrendSet Suppliers,22.0,1650.0,0.0,False,0,1.88,False,1.2857142857142858,58.3
2024-03-09,P013,Women's Hoodie,Women,75,40,TrendSet Suppliers,22.0,1650.0,0.0,False,0,1.88,False,1.2857142857142858,58.3
2024-03-10,P013,Women's Hoodie,Women,73,40,TrendSet Suppliers,22.0,1606.0,-2.0,False,2,1.82,False,1.1428571428571428,63.9
2024-03-11,P013,Women's Hoodie,Women,73,40,TrendSet Suppliers,22.0,1606.0,0.0,False,0,1.82,False,0.8571428571428571,85.2
2024-03-12,P013,Women's Hoodie,Women,73,40,TrendSet Suppliers,22.0,1606.0,0.0,False,0,1.82,False,0.5714285714285714,127.8
2024-03-13,P013,Women's Hoodie,Women,71,40,TrendSet Suppliers,22.0,1562.0,-2.0,False,2,1.78,False,0.8571428571428571,82.8
2024-03-14,P013,Women's Hoodie,Women,67,40,TrendSet Suppliers,22.0,1474.0,-4.0,False,4,1.68,False,1.1428571428571428,58.6
2024-03-15,P013,Women's Hoodie,Women,67,40,TrendSet Suppliers,22.0,1474.0,0.0,False,0,1.68,False,1.1428571428571428,58.6
2024-03-16,P013,Women's Hoodie,Women,67,40,TrendSet Suppliers,22.0,1474.0,0.0,False,0,1.68,False,1.1428571428571428,58.6
2024-03-17,P013,Women's Hoodie,Women,65,40,TrendSet Suppliers,22.0,1430.0,-2.0,False,2,1.62,False,1.1428571428571428,56.9
2024-03-18,P013,Women's Hoodie,Women,65,40,TrendSet Suppliers,22.0,1430.0,0.0,False,0,1.62,False,1.1428571428571428,56.9
2024-03-19,P013,Women's Hoodie,Women,65,40,TrendSet Suppliers,22.0,1430.0,0.0,False,0,1.62,False,1.1428571428571428,56.9
2024-03-20,P013,Women's Hoodie,Women,65,40,TrendSet Suppliers,22.0,1430.0,0.0,False,0,1.62,False,0.8571428571428571,75.8
2024-03-21,P013,Women's Hoodie,Women,62,40,TrendSet Suppliers,22.0,1364.0,-3.0,False,3,1.55,False,0.7142857142857143,86.8
2024-03-22,P013,Women's Hoodie,Women,60,40,TrendSet Suppliers,22.0,1320.0,-2.0,False,2,1.5,False,1.0,60.0
2024-03-23,P013,Women's Hoodie,Women,60,40,TrendSet Suppliers,22.0,1320.0,0.0,False,0,1.5,False,1.0,60.0
2024-03-24,P013,Women's Hoodie,Women,60,40,TrendSet Suppliers,22.0,1320.0,0.0,False,0,1.5,False,0.7142857142857143,84.0
2024-03-25,P013,Women's Hoodie,Women,56,40,TrendSet Suppliers,22.0,1232.0,-4.0,False,4,1.4,False,1.2857142857142858,43.6
2024-03-26,P013,Women's Hoodie,Women,51,40,TrendSet Suppliers,22.0,1122.0,-5.0,False,5,1.27,False,2.0,25.5
2024-03-27,P013,Women's Hoodie,Women,47,40,TrendSet Suppliers,22.0,1034.0,-4.0,False,4,1.18,False,2.5714285714285716,18.3
2024-03-28,P013,Women's Hoodie,Women,45,40,TrendSet Suppliers,22.0,990.0,-2.0,False,2,1.12,False,2.4285714285714284,18.5
2024-03-29,P013,Women's Hoodie,Women,41,40,TrendSet Suppliers,22.0,902.0,-4.0,False,4,1.02,False,2.7142857142857144,15.1
2024-03-30,P013,Women's Hoodie,Women,170,40,TrendSet Suppliers,22.0,3740.0,129.0,True,0,4.25,False,2.7142857142857144,62.6
2024-03-31,P013,Women's Hoodie,Women,166,40,TrendSet Suppliers,22.0,3652.0,-4.0,False,4,4.15,False,3.2857142857142856,50.5
2024-04-01,P013,Women's Hoodie,Women,165,40,TrendSet Suppliers,22.0,3630.0,-1.0,False,1,4.12,False,2.857142857142857,57.8
2024-04-02,P013,Women's Hoodie,Women,165,40,TrendSet Suppliers,22.0,3630.0,0.0,False,0,4.12,False,2.142857142857143,77.0
2024-04-03,P013,Women's Hoodie,Women,164,40,TrendSet Suppliers,22.0,3608.0,-1.0,False,1,4.1,False,1.7142857142857142,95.7
2024-04-04,P013,Women's Hoodie,Women,164,40,TrendSet Suppliers,22.0,3608.0,0.0,False,0,4.1,False,1.4285714285714286,114.8
2024-04-05,P013,Women's Hoodie,Women,164,40,TrendSet Suppliers,22.0,3608.0,0.0,False,0,4.1,False,0.8571428571428571,191.3
2024-04-06,P013,Women's Hoodie,Women,164,40,TrendSet Suppliers,22.0,3608.0,0.0,False,0,4.1,False,0.8571428571428571,191.3
2024-04-07,P013,Women's Hoodie,Women,159,40,TrendSet Suppliers,22.0,3498.0,-5.0,False,5,3.98,False,1.0,159.0
2024-04-08,P013,Women's Hoodie,Women,159,40,TrendSet Suppliers,22.0,3498.0,0.0,False,0,3.98,False,0.8571428571428571,185.5
2024-04-09,P013,Women's Hoodie,Women,159,40,TrendSet Suppliers,22.0,3498.0,0.0,False,0,3.98,False,0.8571428571428571,185.5
2024-04-10,P013,Women's Hoodie,Women,158,40,TrendSet Suppliers,22.0,3476.0,-1.0,False,1,3.95,False,0.8571428571428571,184.3
2024-04-11,P013,Women's Hoodie,Women,158,40,TrendSet Suppliers,22.0,3476.0,0.0,False,0,3.95,False,0.8571428571428571,184.3
2024-04-12,P013,Women's Hoodie,Women,158,40,TrendSet Suppliers,22.0,3476.0,0.0,False,0,3.95,False,0.8571428571428571,184.3
2024-04-13,P013,Women's Hoodie,Women,158,40,TrendSet Suppliers,22.0,3476.0,0.0,False,0,3.95,False,0.8571428571428571,184.3
2024-04-14,P013,Women's Hoodie,Women,158,40,TrendSet Suppliers,22.0,3476.0,0.0,False,0,3.95,False,0.14285714285714285,1106.0
2024-04-15,P013,Women's Hoodie,Women,158,40,TrendSet Suppliers,22.0,3476.0,0.0,False,0,3.95,False,0.14285714285714285,1106.0
2024-04-16,P013,Women's Hoodie,Women,155,40,TrendSet Suppliers,22.0,3410.0,-3.0,False,3,3.88,False,0.5714285714285714,271.2
2024-04-17,P013,Women's Hoodie,Women,155,40,TrendSet Suppliers,22.0,3410.0,0.0,False,0,3.88,False,0.42857142857142855,361.7
2024-04-18,P013,Women's Hoodie,Women,155,40,TrendSet Suppliers,22.0,3410.0,0.0,False,0,3.88,False,0.42857142857142855,361.7
2024-04-19,P013,Women's Hoodie,Women,153,40,TrendSet Suppliers,22.0,3366.0,-2.0,False,2,3.82,False,0.7142857142857143,214.2
2024-04-20,P013,Women's Hoodie,Women,153,40,TrendSet Suppliers,22.0,3366.0,0.0,False,0,3.82,False,0.7142857142857143,214.2
2024-04-21,P013,Women's Hoodie,Women,149,40,TrendSet Suppliers,22.0,3278.0,-4.0,False,4,3.72,False,1.2857142857142858,115.9
2024-04-22,P013,Women's Hoodie,Women,149,40,TrendSet Suppliers,22.0,3278.0,0.0,False,0,3.72,False,1.2857142857142858,115.9
2024-04-23,P013,Women's Hoodie,Women,148,40,TrendSet Suppliers,22.0,3256.0,-1.0,False,1,3.7,False,1.0,148.0
2024-04-24,P013,Women's Hoodie,Women,148,40,TrendSet Suppliers,22.0,3256.0,0.0,False,0,3.7,False,1.0,148.0
2024-04-25,P013,Women's Hoodie,Women,148,40,TrendSet Suppliers,22.0,3256.0,0.0,False,0,3.7,False,1.0,148.0
2024-04-26,P013,Women's Hoodie,Women,148,40,TrendSet Suppliers,22.0,3256.0,0.0,False,0,3.7,False,0.7142857142857143,207.2
2024-04-27,P013,Women's Hoodie,Women,146,40,TrendSet Suppliers,22.0,3212.0,-2.0,False,2,3.65,False,1.0,146.0
2024-04-28,P013,Women's Hoodie,Women,146,40,TrendSet Suppliers,22.0,3212.0,0.0,False,0,3.65,False,0.42857142857142855,340.7
2024-04-29,P013,Women's Hoodie,Women,146,40,TrendSet Suppliers,22.0,3212.0,0.0,False,0,3.65,False,0.42857142857142855,340.7
2024-04-30,P013,Women's Hoodie,Women,145,40,TrendSet Suppliers,22.0,3190.0,-1.0,False,1,3.62,False,0.42857142857142855,338.3
2024-05-01,P013,Women's Hoodie,Women,145,40,TrendSet Suppliers,22.0,3190.0,0.0,False,0,3.62,False,0.42857142857142855,338.3
2024-05-02,P013,Women's Hoodie,Women,145,40,TrendSet Suppliers,22.0,3190.0,0.0,False,0,3.62,False,0.42857142857142855,338.3
2024-05-03,P013,Women's Hoodie,Women,145,40,TrendSet Suppliers,22.0,3190.0,0.0,False,0,3.62,False,0.42857142857142855,338.3
